location,shell,proxy,value,std
Faro Punta Sottile,FPS-E_C,mg_ca,0.56850807,0.033658549
Faro Punta Sottile,FPS-E_C,mg_ca,0.562734156,0.023326006
Faro Punta Sottile,FPS-E_C,mg_ca,0.578263792,0.023817946
Faro Punta Sottile,FPS-E_C,mg_ca,0.655401645,0.022206397
Faro Punta Sottile,FPS-E_C,mg_ca,0.563447713,0.016549738
Faro Punta Sottile,FPS-E_C,mg_ca,0.559774647,0.017841272
Faro Punta Sottile,FPS-E_C,mg_ca,0.603190565,0.01580791
Faro Punta Sottile,FPS-E_C,mg_ca,0.564523028,0.023101586
Faro Punta Sottile,FPS-E_C,mg_ca,0.551282261,0.016450246
Faro Punta Sottile,FPS-E_C,mg_ca,0.569092229,0.020537315
Faro Punta Sottile,FPS-E_C,mg_ca,0.619719434,0.024545445
Faro Punta Sottile,FPS-E_C,mg_ca,0.551946373,0.026677254
Faro Punta Sottile,FPS-E_C,mg_ca,0.570327929,0.018762448
Faro Punta Sottile,FPS-E_C,mg_ca,0.573794611,0.02498807
Faro Punta Sottile,FPS-E_C,mg_ca,0.60947715,0.027581299
Faro Punta Sottile,FPS-E_C,mg_ca,0.553630018,0.023269682
Faro Punta Sottile,FPS-E_C,mg_ca,0.540957986,0.03070326
Faro Punta Sottile,FPS-E_C,mg_ca,0.551151978,0.009678892
Faro Punta Sottile,FPS-E_C,mg_ca,0.549463124,0.024767913
Faro Punta Sottile,FPS-E_C,mg_ca,0.555373958,0.028888045
Faro Punta Sottile,FPS-E_C,mg_ca,0.549843432,0.014401642
Faro Punta Sottile,FPS-E_C,mg_ca,0.563093985,0.036325024
Faro Punta Sottile,FPS-E_C,mg_ca,0.558448207,0.027223668
Faro Punta Sottile,FPS-E_C,mg_ca,0.566221671,0.037200306
Faro Punta Sottile,FPS-E_C,mg_ca,0.553952525,0.020443267
Faro Punta Sottile,FPS-E_C,mg_ca,0.560102098,0.020757821
Faro Punta Sottile,FPS-E_C,mg_ca,0.556313568,0.020890965
Faro Punta Sottile,FPS-E_C,mg_ca,0.570559533,0.020580754
Faro Punta Sottile,FPS-E_C,mg_ca,0.524165227,0.01932595
Faro Punta Sottile,FPS-E_C,mg_ca,0.560015,0.020659248
Faro Punta Sottile,FPS-E_C,mg_ca,0.557325439,0.021256925
Faro Punta Sottile,FPS-E_C,mg_ca,0.573560452,0.029503287
Faro Punta Sottile,FPS-E_C,mg_ca,0.56757945,0.017158642
Faro Punta Sottile,FPS-E_C,mg_ca,0.562193441,0.015621055
Faro Punta Sottile,FPS-E_C,mg_ca,0.565455876,0.022836191
Faro Punta Sottile,FPS-E_C,mg_ca,0.571651602,0.019949602
Faro Punta Sottile,FPS-W_A,d18o,1.48,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.64,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.79,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.58,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.71,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.94,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.79,0.05
Faro Punta Sottile,FPS-W_A,d18o,1.83,0.07
Faro Punta Sottile,FPS-W_A,d18o,1.79,0.05
Faro Punta Sottile,FPS-W_A,d18o,1.85,0.05
Faro Punta Sottile,FPS-W_A,d18o,1.87,0.05
Faro Punta Sottile,FPS-W_A,d18o,1.91,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.91,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.89,0.05
Faro Punta Sottile,FPS-W_A,d18o,1.99,0.05
Faro Punta Sottile,FPS-W_A,d18o,1.97,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.85,0.03
Faro Punta Sottile,FPS-W_A,d18o,2.01,0.04
Faro Punta Sottile,FPS-W_A,d18o,2.12,0.06
Faro Punta Sottile,FPS-W_A,d18o,1.98,0.06
Faro Punta Sottile,FPS-W_A,d18o,1.88,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.83,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.66,0.03
Faro Punta Sottile,FPS-W_A,d18o,1.38,0.04
Faro Punta Sottile,FPS-W_A,d18o,1.37,0.04
Faro Punta Sottile,FPS-W_A,mg_ca,0.70602,0.023268125
Faro Punta Sottile,FPS-W_A,mg_ca,0.72757,0.107727304
Faro Punta Sottile,FPS-W_A,mg_ca,0.71675,0.143612184
Faro Punta Sottile,FPS-W_A,mg_ca,0.67468,0.049810361
Faro Punta Sottile,FPS-W_A,mg_ca,0.6525,0.018373246
Faro Punta Sottile,FPS-W_A,mg_ca,0.66614,0.023570581
Faro Punta Sottile,FPS-W_A,mg_ca,0.67099,0.091459807
Faro Punta Sottile,FPS-W_A,mg_ca,0.64353,0.017924309
Faro Punta Sottile,FPS-W_A,mg_ca,0.6514,0.015384673
Faro Punta Sottile,FPS-W_A,mg_ca,0.61517,0.01949158
Faro Punta Sottile,FPS-W_A,mg_ca,0.60039,0.012771279
Faro Punta Sottile,FPS-W_A,mg_ca,0.64919,0.013898511
Faro Punta Sottile,FPS-W_A,mg_ca,0.62148,0.02195436
Faro Punta Sottile,FPS-W_A,mg_ca,0.61873,0.019779669
Faro Punta Sottile,FPS-W_A,mg_ca,0.62258,0.007959515
Faro Punta Sottile,FPS-W_A,mg_ca,0.6584,0.01913367
Faro Punta Sottile,FPS-W_A,mg_ca,0.62879,0.015968106
Faro Punta Sottile,FPS-W_A,mg_ca,0.62795,0.015849918
Faro Punta Sottile,FPS-W_A,mg_ca,0.61274,0.014653057
Faro Punta Sottile,FPS-W_A,mg_ca,0.59281,0.018463339
Faro Punta Sottile,FPS-W_A,mg_ca,0.59634,0.02324311
Faro Punta Sottile,FPS-W_A,mg_ca,0.5882,0.013741466
Faro Punta Sottile,FPS-W_A,mg_ca,0.62028,0.013413458
Faro Punta Sottile,FPS-W_A,mg_ca,0.59848,0.014449858
Faro Punta Sottile,FPS-W_A,mg_ca,0.60426,0.011537031
Faro Punta Sottile,FPS-W_A,mg_ca,0.59546,0.016652516
Faro Punta Sottile,FPS-W_A,mg_ca,0.59549,0.012046417
Faro Punta Sottile,FPS-W_A,mg_ca,0.58216,0.024171448
Faro Punta Sottile,FPS-W_A,mg_ca,0.57608,0.0150169
Faro Punta Sottile,FPS-W_A,mg_ca,0.56671,0.016361071
Faro Punta Sottile,FPS-W_A,mg_ca,0.57713,0.01896133
Faro Punta Sottile,FPS-W_A,mg_ca,0.59967,0.014222165
Faro Punta Sottile,FPS-W_A,mg_ca,0.60433,0.020049202
Faro Punta Sottile,FPS-W_A,mg_ca,0.57545,0.017013328
Faro Punta Sottile,FPS-W_A,mg_ca,0.60604,0.016242677
Faro Punta Sottile,FPS-W_A,mg_ca,0.62851,0.011925314
Faro Punta Sottile,FPS-W_A,mg_ca,0.63052,0.010963678
Faro Punta Sottile,FPS-W_A,mg_ca,0.6225,0.021721635
Faro Punta Sottile,FPS-W_A,mg_ca,0.62636,0.013827211
Faro Punta Sottile,FPS-W_A,mg_ca,0.65575,0.01834603
Faro Punta Sottile,FPS-W_A,mg_ca,0.59473,0.021078448
Faro Punta Sottile,FPS-W_A,mg_ca,0.60737,0.015786732
Faro Punta Sottile,FPS-W_A,mg_ca,0.5972,0.011634064
Faro Punta Sottile,FPS-W_A,mg_ca,0.64164,0.019949969
Faro Punta Sottile,FPS-W_A,mg_ca,0.7065,0.018898234
Faro Punta Sottile,FPS-W_A,mg_ca,0.66412,0.019226511
Faro Punta Sottile,FPS-W_A,mg_ca,0.66108,0.020510752
Faro Punta Sottile,FPS-W_A,mg_ca,0.64596,0.00642031
Faro Punta Sottile,FPS-W_A,mg_ca,0.63622,0.019469239
Faro Punta Sottile,FPS-W_A,mg_ca,0.60969,0.016887464
Faro Punta Sottile,FPS-W_A,mg_ca,0.60646,0.014198781
Faro Punta Sottile,FPS-W_A,mg_ca,0.62046,0.011054462
Faro Punta Sottile,FPS-W_A,mg_ca,0.58587,0.0100045
Faro Punta Sottile,FPS-W_A,mg_ca,0.57144,0.014866777
Faro Punta Sottile,FPS-W_A,mg_ca,0.58705,0.0147193
Faro Punta Sottile,FPS-W_A,mg_ca,0.58368,0.009757992
Faro Punta Sottile,FPS-W_A,mg_ca,0.59467,0.021156567
Faro Punta Sottile,FPS-W_A,mg_ca,0.58913,0.013512858
Faro Punta Sottile,FPS-W_A,mg_ca,0.58865,0.010264436
Faro Punta Sottile,FPS-W_A,mg_ca,0.60034,0.015188813
Faro Punta Sottile,FPS-W_A,mg_ca,0.58859,0.017966397
Faro Punta Sottile,FPS-W_A,mg_ca,0.60242,0.0243946
Faro Punta Sottile,FPS-W_A,mg_ca,0.58396,0.022178625
Faro Punta Sottile,FPS-W_A,mg_ca,0.59684,0.015756599
Faro Punta Sottile,FPS-W_A,mg_ca,0.59757,0.009406168
Faro Punta Sottile,FPS-W_A,mg_ca,0.57192,0.017054772
Faro Punta Sottile,FPS-W_A,mg_ca,0.56774,0.026498841
Faro Punta Sottile,FPS-W_A,mg_ca,0.56878,0.00767071
Faro Punta Sottile,FPS-W_A,mg_ca,0.58923,0.018315
Faro Punta Sottile,FPS-W_A,mg_ca,0.59454,0.020620724
Faro Punta Sottile,FPS-W_A,mg_ca,0.62372,0.021760776
Faro Punta Sottile,FPS-W_A,mg_ca,0.59007,0.022098749
Faro Punta Sottile,FPS-W_A,mg_ca,0.56916,0.01278105
Faro Punta Sottile,FPS-W_A,mg_ca,0.59589,0.021289128
Faro Punta Sottile,FPS-W_A,mg_ca,0.5905,0.013877184
Faro Punta Sottile,FPS-W_A,mg_ca,0.57572,0.013519267
Faro Punta Sottile,FPS-W_A,mg_ca,0.59704,0.012620698
Faro Punta Sottile,FPS-W_A,mg_ca,0.58566,0.014416474
Faro Punta Sottile,FPS-W_A,mg_ca,0.55494,0.017313521
Faro Punta Sottile,FPS-W_A,mg_ca,0.56873,0.009221448
Faro Punta Sottile,FPS-W_A,mg_ca,0.57472,0.013419314
Faro Punta Sottile,FPS-W_A,mg_ca,0.58738,0.012087903
Faro Punta Sottile,FPS-W_A,mg_ca,0.60974,0.01861211
Faro Punta Sottile,FPS-W_A,mg_ca,0.6149,0.02644927
Faro Punta Sottile,FPS-W_A,mg_ca,0.59119,0.017679619
Faro Punta Sottile,FPS-W_A,mg_ca,0.56183,0.020782266
Faro Punta Sottile,FPS-W_A,mg_ca,0.57804,0.01606849
Faro Punta Sottile,FPS-W_A,mg_ca,0.57515,0.012431085
Faro Punta Sottile,FPS-W_A,mg_ca,0.58556,0.017084928
Faro Punta Sottile,FPS-W_A,mg_ca,0.55338,0.013465314
Faro Punta Sottile,FPS-W_A,mg_ca,0.55924,0.013974483
Faro Punta Sottile,FPS-W_A,mg_ca,0.55971,0.019562567
Faro Punta Sottile,FPS-W_A,mg_ca,0.56544,0.019146855
Faro Punta Sottile,FPS-W_A,mg_ca,0.57486,0.009633783
Faro Punta Sottile,FPS-W_A,mg_ca,0.59372,0.011254129
Faro Punta Sottile,FPS-W_A,mg_ca,0.59417,0.012219598
Faro Punta Sottile,FPS-W_A,mg_ca,0.58887,0.015850004
Faro Punta Sottile,FPS-W_A,mg_ca,0.60743,0.013418539
Faro Punta Sottile,FPS-W_A,mg_ca,0.57536,0.01252473
Faro Punta Sottile,FPS-W_A,mg_ca,0.56897,0.011450706
Faro Punta Sottile,FPS-W_A,mg_ca,0.56289,0.015433589
Faro Punta Sottile,FPS-W_A,mg_ca,0.61815,0.02946589
Faro Punta Sottile,FPS-W_A,mg_ca,0.59313,0.028021904
Faro Punta Sottile,FPS-W_A,mg_ca,0.5718,0.009231983
Faro Punta Sottile,FPS-W_A,mg_ca,0.55657,0.012539377
Faro Punta Sottile,FPS-W_A,mg_ca,0.55468,0.014639882
Faro Punta Sottile,FPS-W_A,mg_ca,0.57725,0.011952317
Faro Punta Sottile,FPS-W_A,mg_ca,0.56257,0.013154676
Faro Punta Sottile,FPS-W_A,mg_ca,0.54353,0.009592422
Faro Punta Sottile,FPS-W_A,mg_ca,0.56343,0.013141173
Faro Punta Sottile,FPS-W_A,mg_ca,0.55654,0.020567412
Faro Punta Sottile,FPS-W_A,mg_ca,0.54932,0.016629248
Faro Punta Sottile,FPS-W_A,mg_ca,0.54884,0.023428963
Faro Punta Sottile,FPS-W_A,mg_ca,0.53372,0.006251187
Faro Punta Sottile,FPS-W_A,mg_ca,0.54479,0.015216695
Faro Punta Sottile,FPS-W_A,mg_ca,0.55197,0.014831752
Faro Punta Sottile,FPS-W_A,mg_ca,0.54781,0.01376068
Faro Punta Sottile,FPS-W_A,mg_ca,0.55476,0.025601268
Faro Punta Sottile,FPS-W_A,mg_ca,0.57251,0.013490062
Faro Punta Sottile,FPS-W_A,mg_ca,0.59012,0.013874111
Faro Punta Sottile,FPS-W_A,mg_ca,0.57121,0.014006481
Faro Punta Sottile,FPS-W_A,mg_ca,0.56795,0.016320348
Faro Punta Sottile,FPS-W_A,mg_ca,0.59531,0.022712531
Faro Punta Sottile,FPS-W_A,mg_ca,0.60549,0.015826048
Faro Punta Sottile,FPS-W_A,mg_ca,0.58495,0.016098084
Faro Punta Sottile,FPS-W_A,mg_ca,0.57624,0.022949187
Faro Punta Sottile,FPS-W_A,mg_ca,0.57268,0.014931426
Faro Punta Sottile,FPS-W_A,mg_ca,0.55106,0.011828388
Faro Punta Sottile,FPS-W_A,mg_ca,0.58447,0.011501118
Faro Punta Sottile,FPS-W_A,mg_ca,0.59985,0.022755998
Faro Punta Sottile,FPS-W_A,mg_ca,0.578,0.018097399
Faro Punta Sottile,FPS-W_A,mg_ca,0.59508,0.025570581
Faro Punta Sottile,FPS-W_A,mg_ca,0.61467,0.029744476
Faro Punta Sottile,FPS-W_A,mg_ca,0.59903,0.019822016
Faro Punta Sottile,FPS-W_A,mg_ca,0.56367,0.009554962
Faro Punta Sottile,FPS-W_A,mg_ca,0.55543,0.010181168
Faro Punta Sottile,FPS-W_A,mg_ca,0.56897,0.013482469
Faro Punta Sottile,FPS-W_A,mg_ca,0.5669,0.014126953
Faro Punta Sottile,FPS-W_A,mg_ca,0.54856,0.01355381
Faro Punta Sottile,FPS-W_A,mg_ca,0.54196,0.015849772
Faro Punta Sottile,FPS-W_A,mg_ca,0.55302,0.009392637
Faro Punta Sottile,FPS-W_A,mg_ca,0.57666,0.015238183
Faro Punta Sottile,FPS-W_A,mg_ca,0.53452,0.012877643
Faro Punta Sottile,FPS-W_A,mg_ca,0.51966,0.021084291
Faro Punta Sottile,FPS-W_A,mg_ca,0.54939,0.014656905
Faro Punta Sottile,FPS-W_A,mg_ca,0.53978,0.009193925
Faro Punta Sottile,FPS-W_A,mg_ca,0.51626,0.013952116
Faro Punta Sottile,FPS-W_A,mg_ca,0.53134,0.01785533
Faro Punta Sottile,FPS-W_A,mg_ca,0.54717,0.012959251
Faro Punta Sottile,FPS-W_A,mg_ca,0.52208,0.018712918
Faro Punta Sottile,FPS-W_A,mg_ca,0.52538,0.017139562
Faro Punta Sottile,FPS-W_A,mg_ca,0.5394,0.015934506
Faro Punta Sottile,FPS-W_A,mg_ca,0.55763,0.017796799
Faro Punta Sottile,FPS-W_A,mg_ca,0.54332,0.017447398
Faro Punta Sottile,FPS-W_A,mg_ca,0.54762,0.011965618
Faro Punta Sottile,FPS-W_A,mg_ca,0.58639,0.013276199
Faro Punta Sottile,FPS-W_A,mg_ca,0.53563,0.015465514
Faro Punta Sottile,FPS-W_A,mg_ca,0.54282,0.011137786
Faro Punta Sottile,FPS-W_A,mg_ca,0.54258,0.01908702
Faro Punta Sottile,FPS-W_A,mg_ca,0.54494,0.012915695
Faro Punta Sottile,FPS-W_A,mg_ca,0.56516,0.01425149
Faro Punta Sottile,FPS-W_A,mg_ca,0.53058,0.01527161
Faro Punta Sottile,FPS-W_A,mg_ca,0.55826,0.018730788
Faro Punta Sottile,FPS-W_A,mg_ca,0.52899,0.024444517
Faro Punta Sottile,FPS-W_A,mg_ca,0.51864,0.014736966
Faro Punta Sottile,FPS-W_A,mg_ca,0.51468,0.016768662
Faro Punta Sottile,FPS-W_A,mg_ca,0.53167,0.019571844
Faro Punta Sottile,FPS-W_A,mg_ca,0.54245,0.013708805
Faro Punta Sottile,FPS-W_A,mg_ca,0.54834,0.019663635
Faro Punta Sottile,FPS-W_A,mg_ca,0.54508,0.013705626
Faro Punta Sottile,FPS-W_A,mg_ca,0.54586,0.017541002
Faro Punta Sottile,FPS-W_A,mg_ca,0.5503,0.014486951
Faro Punta Sottile,FPS-W_A,mg_ca,0.52539,0.017502207
Faro Punta Sottile,FPS-W_A,mg_ca,0.52915,0.015088464
Faro Punta Sottile,FPS-W_A,mg_ca,0.5483,0.017074917
Faro Punta Sottile,FPS-W_A,mg_ca,0.5388,0.015140343
Faro Punta Sottile,FPS-W_A,mg_ca,0.55193,0.013075421
Faro Punta Sottile,FPS-W_A,mg_ca,0.54155,0.010968644
Faro Punta Sottile,FPS-W_A,mg_ca,0.53666,0.016619749
Faro Punta Sottile,FPS-W_A,mg_ca,0.55574,0.014769979
Faro Punta Sottile,FPS-W_A,mg_ca,0.55484,0.022565977
Faro Punta Sottile,FPS-W_A,mg_ca,0.55494,0.013819173
Faro Punta Sottile,FPS-W_A,mg_ca,0.56683,0.013361018
Faro Punta Sottile,FPS-W_A,mg_ca,0.53825,0.023337762
Faro Punta Sottile,FPS-W_A,mg_ca,0.60565,0.020486976
Faro Punta Sottile,FPS-W_A,mg_ca,0.63237,0.018684136
Faro Punta Sottile,FPS-W_A,mg_ca,0.57733,0.021451245
Faro Punta Sottile,FPS-W_A,mg_ca,0.60684,0.012310318
Faro Punta Sottile,FPS-W_A,mg_ca,0.6126,0.014110571
Faro Punta Sottile,FPS-W_A,mg_ca,0.61904,0.020681299
Faro Punta Sottile,FPS-W_A,mg_ca,0.60384,0.016311952
Faro Punta Sottile,FPS-W_A,mg_ca,0.56857,0.011464173
Faro Punta Sottile,FPS-W_A,mg_ca,0.5856,0.017424874
Faro Punta Sottile,FPS-W_A,mg_ca,0.55249,0.008619457
Faro Punta Sottile,FPS-W_A,mg_ca,0.55284,0.012238879
Faro Punta Sottile,FPS-W_A,mg_ca,0.58575,0.015433256
Faro Punta Sottile,FPS-W_A,mg_ca,0.56133,0.011787623
Faro Punta Sottile,FPS-W_A,mg_ca,0.62994,0.013015158
Faro Punta Sottile,FPS-W_A,mg_ca,0.68692,0.017243768
Faro Punta Sottile,FPS-W_A,mg_ca,0.62934,0.016182099
Faro Punta Sottile,FPS-W_A,mg_ca,0.58539,0.016474775
Faro Punta Sottile,FPS-W_A,mg_ca,0.5712,0.018956969
Faro Punta Sottile,FPS-W_A,mg_ca,0.60942,0.014450247
Faro Punta Sottile,FPS-W_A,mg_ca,0.62004,0.019847561
Faro Punta Sottile,FPS-W_A,mg_ca,0.57717,0.018538045
Faro Punta Sottile,FPS-W_A,mg_ca,0.56514,0.01497419
Faro Punta Sottile,FPS-W_A,mg_ca,0.56884,0.015840979
Faro Punta Sottile,FPS-W_A,mg_ca,0.55914,0.021232059
Faro Punta Sottile,FPS-W_A,mg_ca,0.55844,0.023088734
Faro Punta Sottile,FPS-W_A,mg_ca,0.55727,0.018030357
Faro Punta Sottile,FPS-W_A,mg_ca,0.56307,0.013863641
Faro Punta Sottile,FPS-W_A,mg_ca,0.57523,0.018919687
Faro Punta Sottile,FPS-W_A,mg_ca,0.57506,0.01144205
Faro Punta Sottile,FPS-W_A,mg_ca,0.59582,0.015001447
Faro Punta Sottile,FPS-W_A,mg_ca,0.58568,0.013135055
Faro Punta Sottile,FPS-W_A,mg_ca,0.57371,0.018932205
Faro Punta Sottile,FPS-W_A,mg_ca,0.61118,0.027246325
Faro Punta Sottile,FPS-W_A,mg_ca,0.59113,0.01292832
Faro Punta Sottile,FPS-W_A,mg_ca,0.5776,0.014261236
Faro Punta Sottile,FPS-W_A,mg_ca,0.5997,0.018824664
Faro Punta Sottile,FPS-W_A,mg_ca,0.58958,0.013841487
Faro Punta Sottile,FPS-W_A,mg_ca,0.58349,0.01937311
Faro Punta Sottile,FPS-W_A,mg_ca,0.56861,0.006162661
Faro Punta Sottile,FPS-W_A,mg_ca,0.61193,0.019661019
Faro Punta Sottile,FPS-W_A,mg_ca,0.62007,0.013181198
Faro Punta Sottile,FPS-W_A,mg_ca,0.61356,0.011405242
Faro Punta Sottile,FPS-W_A,mg_ca,0.56353,0.018758272
Faro Punta Sottile,FPS-W_A,mg_ca,0.5639,0.015754404
Faro Punta Sottile,FPS-W_A,mg_ca,0.5885,0.01524535
Faro Punta Sottile,FPS-W_A,mg_ca,0.57341,0.011800205
Faro Punta Sottile,FPS-W_A,mg_ca,0.61027,0.014210845
Faro Punta Sottile,FPS-W_A,mg_ca,0.60897,0.013094473
Faro Punta Sottile,FPS-W_A,mg_ca,0.60163,0.014817383
Faro Punta Sottile,FPS-W_A,mg_ca,0.60536,0.016956873
Faro Punta Sottile,FPS-W_A,mg_ca,0.5876,0.011487239
Faro Punta Sottile,FPS-W_A,mg_ca,0.57664,0.016668858
Faro Punta Sottile,FPS-W_A,mg_ca,0.57267,0.01599552
Faro Punta Sottile,FPS-W_A,mg_ca,0.59578,0.011395417
Faro Punta Sottile,FPS-W_A,mg_ca,0.60238,0.012909221
Faro Punta Sottile,FPS-W_A,mg_ca,0.57323,0.01267231
Faro Punta Sottile,FPS-W_A,mg_ca,0.56934,0.018454657
Faro Punta Sottile,FPS-W_A,mg_ca,0.60193,0.024304229
Faro Punta Sottile,FPS-W_A,mg_ca,0.58555,0.01046964
Faro Punta Sottile,FPS-W_A,mg_ca,0.59147,0.01420241
Faro Punta Sottile,FPS-W_A,mg_ca,0.61723,0.013729415
Faro Punta Sottile,FPS-W_A,mg_ca,0.61457,0.013494059
Faro Punta Sottile,FPS-W_A,mg_ca,0.60991,0.024050112
Faro Punta Sottile,FPS-W_A,mg_ca,0.59432,0.020559627
Faro Punta Sottile,FPS-W_A,mg_ca,0.58039,0.018374774
Faro Punta Sottile,FPS-W_A,mg_ca,0.60023,0.019465182
Faro Punta Sottile,FPS-W_A,mg_ca,0.5976,0.018979187
Faro Punta Sottile,FPS-W_A,mg_ca,0.59271,0.019597912
Faro Punta Sottile,FPS-W_A,mg_ca,0.60257,0.011794788
Faro Punta Sottile,FPS-W_A,mg_ca,0.61564,0.016610427
Faro Punta Sottile,FPS-W_A,mg_ca,0.58545,0.01308237
Faro Punta Sottile,FPS-W_A,mg_ca,0.59217,0.017115488
Faro Punta Sottile,FPS-W_A,mg_ca,0.60882,0.014347457
Faro Punta Sottile,FPS-W_A,mg_ca,0.58603,0.013841741
Faro Punta Sottile,FPS-W_A,mg_ca,0.5862,0.014562607
Faro Punta Sottile,FPS-W_A,mg_ca,0.61165,0.024294961
Faro Punta Sottile,FPS-W_A,mg_ca,0.6063,0.014737622
Faro Punta Sottile,FPS-W_A,mg_ca,0.58984,0.019591005
Faro Punta Sottile,FPS-W_A,mg_ca,0.60808,0.014113125
Faro Punta Sottile,FPS-W_A,mg_ca,0.57024,0.017810542
Faro Punta Sottile,FPS-W_A,mg_ca,0.60555,0.018588072
Faro Punta Sottile,FPS-W_A,mg_ca,0.57561,0.022982342
Faro Punta Sottile,FPS-W_A,mg_ca,0.57414,0.012788922
Faro Punta Sottile,FPS-W_A,mg_ca,0.57569,0.012092475
Faro Punta Sottile,FPS-W_A,mg_ca,0.58034,0.016802806
Faro Punta Sottile,FPS-W_A,mg_ca,0.57663,0.021849266
Faro Punta Sottile,FPS-W_A,mg_ca,0.59563,0.013078275
Faro Punta Sottile,FPS-W_A,mg_ca,0.60094,0.010477301
Faro Punta Sottile,FPS-W_A,mg_ca,0.60227,0.01392805
Faro Punta Sottile,FPS-W_A,mg_ca,0.59423,0.023744187
Faro Punta Sottile,FPS-W_A,mg_ca,0.58639,0.018016168
Faro Punta Sottile,FPS-W_A,mg_ca,0.59489,0.01351678
Faro Punta Sottile,FPS-W_A,mg_ca,0.59577,0.022783993
Faro Punta Sottile,FPS-W_A,mg_ca,0.63702,0.010455337
Faro Punta Sottile,FPS-W_A,mg_ca,0.59664,0.020057078
Faro Punta Sottile,FPS-W_A,mg_ca,0.59146,0.018927661
Faro Punta Sottile,FPS-W_A,mg_ca,0.56593,0.017266307
Faro Punta Sottile,FPS-W_A,mg_ca,0.57555,0.016574873
Faro Punta Sottile,FPS-W_A,mg_ca,0.58801,0.019034772
Faro Punta Sottile,FPS-W_A,mg_ca,0.58576,0.017704388
Faro Punta Sottile,FPS-W_A,mg_ca,0.5921,0.010162744
Faro Punta Sottile,FPS-W_A,mg_ca,0.61025,0.009350921
Faro Punta Sottile,FPS-W_A,mg_ca,0.59363,0.035756139
Faro Punta Sottile,FPS-W_A,mg_ca,0.59708,0.011900074
Faro Punta Sottile,FPS-W_A,mg_ca,0.58964,0.017999939
Faro Punta Sottile,FPS-W_A,mg_ca,0.59435,0.022017147
Faro Punta Sottile,FPS-W_A,mg_ca,0.58276,0.020794103
Faro Punta Sottile,FPS-W_A,mg_ca,0.59321,0.019512091
Faro Punta Sottile,FPS-W_A,mg_ca,0.59366,0.017603199
Faro Punta Sottile,FPS-W_A,mg_ca,0.57579,0.017029092
Faro Punta Sottile,FPS-W_A,mg_ca,0.59459,0.01601502
Faro Punta Sottile,FPS-W_A,mg_ca,0.57602,0.011809534
Faro Punta Sottile,FPS-W_A,mg_ca,0.57917,0.016377394
Faro Punta Sottile,FPS-W_A,mg_ca,0.56539,0.011944607
Faro Punta Sottile,FPS-W_A,mg_ca,0.57802,0.017705984
Faro Punta Sottile,FPS-W_A,mg_ca,0.58796,0.00809286
Faro Punta Sottile,FPS-W_A,mg_ca,0.60411,0.017376
Faro Punta Sottile,FPS-W_A,mg_ca,0.637,0.018055372
Faro Punta Sottile,FPS-W_A,mg_ca,0.59468,0.022359335
Faro Punta Sottile,FPS-W_A,mg_ca,0.57861,0.017201372
Faro Punta Sottile,FPS-W_A,mg_ca,0.56927,0.01298536
Faro Punta Sottile,FPS-W_A,mg_ca,0.58986,0.011625432
Faro Punta Sottile,FPS-W_A,mg_ca,0.58745,0.013902604
Faro Punta Sottile,FPS-W_A,mg_ca,0.56375,0.02215093
Faro Punta Sottile,FPS-W_A,mg_ca,0.57222,0.019162951
Faro Punta Sottile,FPS-W_A,mg_ca,0.62824,0.021699926
Faro Punta Sottile,FPS-W_A,mg_ca,0.59704,0.016182427
Faro Punta Sottile,FPS-W_A,mg_ca,0.60049,0.018402579
Faro Punta Sottile,FPS-W_A,mg_ca,0.62037,0.017975277
Faro Punta Sottile,FPS-W_A,mg_ca,0.59345,0.014718447
Faro Punta Sottile,FPS-W_A,mg_ca,0.60094,0.012014196
Faro Punta Sottile,FPS-W_A,mg_ca,0.59363,0.018924719
Faro Punta Sottile,FPS-W_A,mg_ca,0.5803,0.023158054
Faro Punta Sottile,FPS-W_A,mg_ca,0.57877,0.010475966
Faro Punta Sottile,FPS-W_A,mg_ca,0.61288,0.020543451
Faro Punta Sottile,FPS-W_A,mg_ca,0.58098,0.0199229
Faro Punta Sottile,FPS-W_A,mg_ca,0.55025,0.019660487
Faro Punta Sottile,FPS-W_A,mg_ca,0.57551,0.015797772
Faro Punta Sottile,FPS-W_A,mg_ca,0.56793,0.012554258
Faro Punta Sottile,FPS-W_A,mg_ca,0.57574,0.014548368
Faro Punta Sottile,FPS-W_A,mg_ca,0.56058,0.023121705
Faro Punta Sottile,FPS-W_A,mg_ca,0.55156,0.02699212
Faro Punta Sottile,FPS-W_A,mg_ca,0.58265,0.01416122
Faro Punta Sottile,FPS-W_A,mg_ca,0.57235,0.017054446
Faro Punta Sottile,FPS-W_A,mg_ca,0.57455,0.016792643
Faro Punta Sottile,FPS-W_A,mg_ca,0.5705,0.012662977
